,Nombre,Country,Source,Latitud,Longitud,Elevation,Fecha,Tipo,Comment,2H,18O,H3,H3Error,ExcessDeuterio,Conductivity,Precipitation,TempAir,TempWater,Vp,
179,BOGOTA,CO,GNIP - Monthly,4.7,-74.166667,2565,15/01/1987,Precipitation,,-28.7,-3.77,4.2,,1.46,,43,,,,
180,BOGOTA,CO,GNIP - Monthly,4.7,-74.166667,2565,15/02/1987,Precipitation,,-50.7,-6.81,4.1,,3.78,,32,,,,
181,BOGOTA,CO,GNIP - Monthly,4.7,-74.166667,2565,15/03/1987,Precipitation,,-73.8,-10.36,4.6,,9.08,,,,,,
182,BOGOTA,CO,GNIP - Monthly,4.7,-74.166667,2565,15/04/1987,Precipitation,,-85.9,-11.8,4,,8.5,,94,,,,
183,BOGOTA,CO,GNIP - Monthly,4.7,-74.166667,2565,15/05/1987,Precipitation,,-102.5,-11.71,4.1,,-8.82,,113,,,,
184,BOGOTA,CO,GNIP - Monthly,4.7,-74.166667,2565,15/06/1987,Precipitation,,-81,-11.05,3.6,,7.4,,13,,,,
185,BOGOTA,CO,GNIP - Monthly,4.7,-74.166667,2565,15/07/1987,Precipitation,,,,,,,,,,,,
186,BOGOTA,CO,GNIP - Monthly,4.7,-74.166667,2565,15/08/1987,Precipitation,,,,,,,,39,,,,
187,BOGOTA,CO,GNIP - Monthly,4.7,-74.166667,2565,15/09/1987,Precipitation,,,,,,,,,,,,
188,BOGOTA,CO,GNIP - Monthly,4.7,-74.166667,2565,15/10/1985,Precipitation,,-82.3,-11.52,9.2,,9.86,,80,13.1,,12.4,
189,BOGOTA,CO,GNIP - Monthly,4.7,-74.166667,2565,15/08/1985,Precipitation,,-63.4,-11.1,4.7,,25.4,,95,12.8,,11.4,
190,BOGOTA,CO,GNIP - Monthly,4.7,-74.166667,2565,15/07/1983,Precipitation,,,,4.6,,,,46,13.9,,11.8,
191,BOGOTA,CO,GNIP - Monthly,4.7,-74.166667,2565,15/07/1985,Precipitation,,-73.6,-10.24,6.5,,8.32,,44,12.7,,11.2,
192,BOGOTA,CO,GNIP - Monthly,4.7,-74.166667,2565,15/08/1983,Precipitation,,,,3.1,,,,35,13.5,,11.9,
193,BOGOTA,CO,GNIP - Monthly,4.7,-74.166667,2565,15/09/1983,Precipitation,,,,6.3,,,,29,13.6,,11.9,
194,BOGOTA,CO,GNIP - Monthly,4.7,-74.166667,2565,15/10/1983,Precipitation,,,,5.8,,,,82,13.2,,12.4,
195,BOGOTA,CO,GNIP - Monthly,4.7,-74.166667,2565,15/11/1983,Precipitation,,,,6.5,,,,43,13.6,,13.3,
196,BOGOTA,CO,GNIP - Monthly,4.7,-74.166667,2565,15/12/1983,Precipitation,,,,5.2,,,,133,12.9,,12.1,
197,BOGOTA,CO,GNIP - Monthly,4.7,-74.166667,2565,15/01/1984,Precipitation,,-26.6,-5.17,5.2,,14.76,,104,12.5,,11.9,
198,BOGOTA,CO,GNIP - Monthly,4.7,-74.166667,2565,15/02/1984,Precipitation,,-13.5,-2.63,7.1,,7.54,,64,10,,11,
199,BOGOTA,CO,GNIP - Monthly,4.7,-74.166667,2565,15/03/1984,Precipitation,,-17.7,-2.93,5.5,,5.74,,65,13.4,,12.2,
200,BOGOTA,CO,GNIP - Monthly,4.7,-74.166667,2565,15/04/1984,Precipitation,,-8.2,-3.32,5,,18.36,,140,13.3,,12.5,
201,BOGOTA,CO,GNIP - Monthly,4.7,-74.166667,2565,15/05/1984,Precipitation,,-109.8,-14.63,14,,7.24,,118,13.8,,12.7,
202,BOGOTA,CO,GNIP - Monthly,4.7,-74.166667,2565,15/06/1984,Precipitation,,-139.1,-18.31,3.1,,7.38,,87,13.1,,12.3,
203,BOGOTA,CO,GNIP - Monthly,4.7,-74.166667,2565,15/07/1984,Precipitation,,,,3,,,,36,12.9,,11.8,
204,BOGOTA,CO,GNIP - Monthly,4.7,-74.166667,2565,15/08/1984,Precipitation,,-88.2,-11.59,4.5,,4.52,,75,13.2,,11.8,
205,BOGOTA,CO,GNIP - Monthly,4.7,-74.166667,2565,15/09/1984,Precipitation,,-74.6,-10.62,4.2,,10.36,,75,12.7,,12.1,
206,BOGOTA,CO,GNIP - Monthly,4.7,-74.166667,2565,15/10/1984,Precipitation,,-64.4,-8.65,5,,4.8,,51,12.9,,12.6,
207,BOGOTA,CO,GNIP - Monthly,4.7,-74.166667,2565,15/11/1984,Precipitation,,-48.5,-6.82,4.1,,6.06,,86,13,,12.5,
208,BOGOTA,CO,GNIP - Monthly,4.7,-74.166667,2565,15/12/1984,Precipitation,,-20.3,-1.48,6.4,,-8.46,,42,13.1,,11.9,
209,BOGOTA,CO,GNIP - Monthly,4.7,-74.166667,2565,15/01/1985,Precipitation,Previously reported 3H value: 0.6 Â± 3.3 TU removed 2019-11-29.,-38.2,-7.3,,,20.2,,3,12.6,,11.9,
210,BOGOTA,CO,GNIP - Monthly,4.7,-74.166667,2565,15/02/1985,Precipitation,,6.1,-0.72,16.6,,11.86,,6,12.3,,9.9,
211,BOGOTA,CO,GNIP - Monthly,4.7,-74.166667,2565,15/03/1985,Precipitation,,-24.3,-4.82,5.1,,14.26,,28,13.8,,12.1,
212,BOGOTA,CO,GNIP - Monthly,4.7,-74.166667,2565,15/04/1985,Precipitation,,-47.3,-7.74,4.7,,14.62,,31,13.6,,12.4,
213,BOGOTA,CO,GNIP - Monthly,4.7,-74.166667,2565,15/05/1985,Precipitation,,-113.6,-14.97,6.8,,6.16,,116,13.6,,12.4,
214,BOGOTA,CO,GNIP - Monthly,4.7,-74.166667,2565,15/06/1985,Precipitation,,-41.6,-7.2,4,,16,,31,13.2,,11.7,
215,BOGOTA,CO,GNIP - Monthly,4.7,-74.166667,2565,15/11/2003,Precipitation,,,,,,,,133,,,,
216,BOGOTA,CO,GNIP - Monthly,4.7,-74.166667,2565,15/01/2004,Precipitation,,-11.6,-3.45,2.06,,16,,22,12.4,,11.6,
217,BOGOTA,CO,GNIP - Monthly,4.7,-74.166667,2565,15/12/1978,Precipitation,,,,,,,,19,13.2,,11.7,
218,BOGOTA,CO,GNIP - Monthly,4.7,-74.166667,2565,15/05/2016,Precipitation,,-99.3,-14.04,1.88,,13.02,,124.6,,,,
219,BOGOTA,CO,GNIP - Monthly,4.7,-74.166667,2565,15/06/2015,Precipitation,,,,,,,,22.3,14.1,,11.3,
220,BOGOTA,CO,GNIP - Monthly,4.7,-74.166667,2565,15/07/2015,Precipitation,,,,,,,,31.5,14,,11.1,
221,BOGOTA,CO,GNIP - Monthly,4.7,-74.166667,2565,15/08/2015,Precipitation,,,,,,,,29.5,14.2,,11,
222,BOGOTA,CO,GNIP - Monthly,4.7,-74.166667,2565,15/09/2015,Precipitation,,,,,,,,26.8,14,,10.4,
223,BOGOTA,CO,GNIP - Monthly,4.7,-74.166667,2565,15/10/2015,Precipitation,,,,,,,,35.5,14.2,,11.1,
224,BOGOTA,CO,GNIP - Monthly,4.7,-74.166667,2565,15/11/2015,Precipitation,,-68.3,-10.13,1.87,,12.74,,101.3,14.5,,15.9,
225,BOGOTA,CO,GNIP - Monthly,4.7,-74.166667,2565,15/12/2015,Precipitation,,,,,,,,2,14,,,
226,BOGOTA,CO,GNIP - Monthly,4.7,-74.166667,2565,15/01/2016,Precipitation,,,,,,,,,,,,
227,BOGOTA,CO,GNIP - Monthly,4.7,-74.166667,2565,15/02/2016,Precipitation,,,,,,,,,,,,
228,BOGOTA,CO,GNIP - Monthly,4.7,-74.166667,2565,15/03/2016,Precipitation,,,,,,,,,,,,
229,BOGOTA,CO,GNIP - Monthly,4.7,-74.166667,2565,15/04/2016,Precipitation,,-45.1,-7.1,1.72,,11.7,,116.5,,,,
230,BOGOTA,CO,GNIP - Monthly,4.7,-74.166667,2565,15/06/2016,Precipitation,,-63,-9.37,2.17,,11.96,,49.2,,,,
231,BOGOTA,CO,GNIP - Monthly,4.7,-74.166667,2565,15/02/2004,Precipitation,,-9.8,-3.36,2.52,,17.08,,98.7,12.8,,11.3,
232,BOGOTA,CO,GNIP - Monthly,4.7,-74.166667,2565,15/07/2016,Precipitation,,-107.1,-14.23,,,6.74,,44.4,,,,
233,BOGOTA,CO,GNIP - Monthly,4.7,-74.166667,2565,15/08/2016,Precipitation,,-65.6,-9.1,1.68,,7.2,,36.6,,,,
234,BOGOTA,CO,GNIP - Monthly,4.7,-74.166667,2565,15/09/2016,Precipitation,,-58.4,-9.19,2.28,,15.12,,78.5,,,,
235,BOGOTA,CO,GNIP - Monthly,4.7,-74.166667,2565,15/10/2016,Precipitation,,,,,,,,,,,,
236,BOGOTA,CO,GNIP - Monthly,4.7,-74.166667,2565,15/11/2016,Precipitation,,-58.4,-8.64,1.47,,10.72,,128.7,,,,
237,BOGOTA,CO,GNIP - Monthly,4.7,-74.166667,2565,15/12/2016,Precipitation,,-66.7,-9.86,1.39,,12.18,,65,,,,
238,BOGOTA,CO,GNIP - Monthly,4.7,-74.166667,2565,15/01/2017,Precipitation,,-25.8,-5.25,,,16.2,,27.6,,,,
239,BOGOTA,CO,GNIP - Monthly,4.7,-74.166667,2565,15/02/2017,Precipitation,,,,,,,,,,,,
240,BOGOTA,CO,GNIP - Monthly,4.7,-74.166667,2565,15/03/2017,Precipitation,,-35.7,-5.97,1.66,,12.06,,,,,,
241,BOGOTA,CO,GNIP - Monthly,4.7,-74.166667,2565,15/04/2017,Precipitation,,-33.7,-5.35,2,,9.1,,,,,,
242,BOGOTA,CO,GNIP - Monthly,4.7,-74.166667,2565,15/05/2017,Precipitation,,-63.5,-7.99,1.49,,0.42,,,,,,
243,BOGOTA,CO,GNIP - Monthly,4.7,-74.166667,2565,15/05/2015,Precipitation,,,,,,,,28.3,14.5,,11.5,
244,BOGOTA,CO,GNIP - Monthly,4.7,-74.166667,2565,15/04/2015,Precipitation,,,,,,,,128.4,14.5,,14,
245,BOGOTA,CO,GNIP - Monthly,4.7,-74.166667,2565,15/03/2015,Precipitation,,,,,,,,123.6,14.3,,12.1,
246,BOGOTA,CO,GNIP - Monthly,4.7,-74.166667,2565,15/02/2015,Precipitation,,,,,,,,15.2,14,,11.5,
247,BOGOTA,CO,GNIP - Monthly,4.7,-74.166667,2565,15/03/2013,Precipitation,,-14.78,-3.59,1.3,,13.94,,61.4,14.2,,12.2,
248,BOGOTA,CO,GNIP - Monthly,4.7,-74.166667,2565,15/04/2013,Precipitation,,-151.14,-20.03,1.32,,9.1,,132.7,14.4,,12.4,
249,BOGOTA,CO,GNIP - Monthly,4.7,-74.166667,2565,15/05/2013,Precipitation,,-119.27,-15.82,1.41,,7.29,,108.4,14,,12.7,
250,BOGOTA,CO,GNIP - Monthly,4.7,-74.166667,2565,15/06/2013,Precipitation,,-77.58,-10.33,1.49,,5.06,,35.9,13,,11.3,
251,BOGOTA,CO,GNIP - Monthly,4.7,-74.166667,2565,15/07/2013,Precipitation,,,,,,,,37.8,13.3,,10.5,
252,BOGOTA,CO,GNIP - Monthly,4.7,-74.166667,2565,15/08/2013,Precipitation,,-88.33,-12.3,2.31,,10.07,,68.8,13.7,,11.3,
253,BOGOTA,CO,GNIP - Monthly,4.7,-74.166667,2565,15/09/2013,Precipitation,,,,,,,,37.7,13.9,,14.2,
254,BOGOTA,CO,GNIP - Monthly,4.7,-74.166667,2565,15/10/2013,Precipitation,,-41.16,-6.17,1.75,,8.2,,67.8,13.5,,11.4,
255,BOGOTA,CO,GNIP - Monthly,4.7,-74.166667,2565,15/11/2013,Precipitation,,-74.77,-11.09,1.51,,13.95,,168.5,13.5,,12.4,
256,BOGOTA,CO,GNIP - Monthly,4.7,-74.166667,2565,15/12/2013,Precipitation,,,,,,,,96.5,13.5,,11.9,
257,BOGOTA,CO,GNIP - Monthly,4.7,-74.166667,2565,15/01/2014,Precipitation,,-20.7,-4.34,1.75,,14.02,,75,13.7,,,
258,BOGOTA,CO,GNIP - Monthly,4.7,-74.166667,2565,15/02/2014,Precipitation,,,,,,,,77,13.7,,,
259,BOGOTA,CO,GNIP - Monthly,4.7,-74.166667,2565,15/03/2014,Precipitation,,-26.6,-4.86,,,12.28,,83,14,,,
260,BOGOTA,CO,GNIP - Monthly,4.7,-74.166667,2565,15/04/2014,Precipitation,Rejected value(s): d18O: -6.38 â°,,,,,,,,,,,
261,BOGOTA,CO,GNIP - Monthly,4.7,-74.166667,2565,15/05/2014,Precipitation,,,,,,,,132,14.1,,,
262,BOGOTA,CO,GNIP - Monthly,4.7,-74.166667,2565,15/06/2014,Precipitation,,,,,,,,39,13.9,,,
263,BOGOTA,CO,GNIP - Monthly,4.7,-74.166667,2565,15/07/2014,Precipitation,,,,,,,,24,13.8,,,
264,BOGOTA,CO,GNIP - Monthly,4.7,-74.166667,2565,15/08/2014,Precipitation,,,,,,,,30,13.4,,,
265,BOGOTA,CO,GNIP - Monthly,4.7,-74.166667,2565,15/09/2014,Precipitation,,,,,,,,66,13.7,,,
266,BOGOTA,CO,GNIP - Monthly,4.7,-74.166667,2565,15/10/2014,Precipitation,,,,,,,,106,13.8,,,
267,BOGOTA,CO,GNIP - Monthly,4.7,-74.166667,2565,15/11/2014,Precipitation,,,,,,,,78,13.8,,,
268,BOGOTA,CO,GNIP - Monthly,4.7,-74.166667,2565,15/12/2014,Precipitation,,,,,,,,86,13.5,,,
269,BOGOTA,CO,GNIP - Monthly,4.7,-74.166667,2565,15/01/2015,Precipitation,,,,,,,,36.2,13.4,,10.6,
270,BOGOTA,CO,GNIP - Monthly,4.7,-74.166667,2565,15/06/2017,Precipitation,,-107.9,-13.73,,,1.94,,,,,,
271,BOGOTA,CO,GNIP - Monthly,4.7,-74.166667,2565,15/07/2017,Precipitation,,,,,,,,,,,,
272,BOGOTA,CO,GNIP - Monthly,4.7,-74.166667,2565,15/08/2017,Precipitation,,-46.2,-7.72,1.77,,15.56,,,,,,
273,BOGOTA,CO,GNIP - Monthly,4.7,-74.166667,2565,15/11/2019,Precipitation,,-59.2,-8.92,1.83,,12.16,,89.9,14.3,,12.4,
274,BOGOTA,CO,GNIP - Monthly,4.7,-74.166667,2565,15/01/2020,Precipitation,,-22.9,-4.36,1.61,,11.98,,,,,,
275,BOGOTA,CO,GNIP - Monthly,4.7,-74.166667,2565,15/02/2020,Precipitation,,-8.1,-2.7,,,13.5,,34.2,14.2,,11.1,
276,BOGOTA,CO,GNIP - Monthly,4.7,-74.166667,2565,15/03/2020,Precipitation,,,,,,,,,14.8,,12.4,
277,BOGOTA,CO,GNIP - Monthly,4.7,-74.166667,2565,15/04/2020,Precipitation,,,,,,,,,14.8,,12.2,
278,BOGOTA,CO,GNIP - Monthly,4.7,-74.166667,2565,15/05/2020,Precipitation,,,,,,,,,14.8,,12.4,
279,BOGOTA,CO,GNIP - Monthly,4.7,-74.166667,2565,15/06/2020,Precipitation,Composite sample March-June (Covid-19 lockdown).,-56.4,-8.37,,,10.56,,191.6,14.1,,11.9,
280,BOGOTA,CO,GNIP - Monthly,4.7,-74.166667,2565,15/07/2020,Precipitation,,-73.7,-9.98,,,6.14,,32.6,13.8,,11.7,
281,BOGOTA,CO,GNIP - Monthly,4.7,-74.166667,2565,15/08/2020,Precipitation,,-67.6,-9.5,,,8.4,,39,14.2,,11.6,
282,BOGOTA,CO,GNIP - Monthly,4.7,-74.166667,2565,15/09/2020,Precipitation,,-51.1,-7.94,,,12.42,,68.2,13.6,,11.6,
283,BOGOTA,CO,GNIP - Monthly,4.7,-74.166667,2565,15/10/2020,Precipitation,,-46.5,-7.12,,,10.46,,16.3,13.9,,11.4,
284,BOGOTA,CO,GNIP - Monthly,4.7,-74.166667,2565,15/11/2020,Precipitation,,-100.1,-14.15,,,13.1,,137.8,13.9,,12.8,
285,BOGOTA,CO,GNIP - Monthly,4.7,-74.166667,2565,15/12/2020,Precipitation,,-25.1,-4.95,,,14.5,,80,13.7,,12,
286,BOGOTA,CO,GNIP - Monthly,4.7,-74.166667,2565,15/01/2021,Precipitation,,,,,,,,,,,,
287,BOGOTA,CO,GNIP - Monthly,4.7,-74.166667,2565,15/02/2021,Precipitation,,-25.3,-4.9,,,13.9,,32.5,14.1,,15.7,
288,BOGOTA,CO,GNIP - Monthly,4.7,-74.166667,2565,15/03/2021,Precipitation,March - May 18.,-105.8,-14.65,,,11.4,,146.8,13.5,,16.2,
289,BOGOTA,CO,GNIP - Monthly,4.7,-74.166667,2565,15/04/2021,Precipitation,,,,,,,,,14.4,,12.5,
290,BOGOTA,CO,GNIP - Monthly,4.7,-74.166667,2565,15/05/2021,Precipitation,May19- May 31.,-116,-15.98,,,11.84,,115.4,14.5,,13.3,
291,BOGOTA,CO,GNIP - Monthly,4.7,-74.166667,2565,15/06/2021,Precipitation,,-90.4,-12.48,,,9.44,,36.2,13.9,,12.5,
292,BOGOTA,CO,GNIP - Monthly,4.7,-74.166667,2565,15/07/2021,Precipitation,,-58,-8.18,,,7.44,,43.1,13.9,,11.7,
293,BOGOTA,CO,GNIP - Monthly,4.7,-74.166667,2565,15/08/2021,Precipitation,,-78.3,-11.23,,,11.54,,117.4,13.9,,12.2,
294,BOGOTA,CO,GNIP - Monthly,4.7,-74.166667,2565,15/09/2021,Precipitation,,-43.6,-7.19,,,13.92,,71.4,13.6,,11.5,
295,BOGOTA,CO,GNIP - Monthly,4.7,-74.166667,2565,15/10/2021,Precipitation,,-69.1,-10.17,,,12.26,,175.3,14.5,,16.5,
296,BOGOTA,CO,GNIP - Monthly,4.7,-74.166667,2565,15/11/2021,Precipitation,,-79.7,-11.36,,,11.18,,158,14.2,,12.8,
297,BOGOTA,CO,GNIP - Monthly,4.7,-74.166667,2565,15/12/2019,Precipitation,,-28.5,-5.07,2.24,,12.06,,38.3,14.2,,11.9,
298,BOGOTA,CO,GNIP - Monthly,4.7,-74.166667,2565,15/10/2019,Precipitation,,-78.2,-10.85,1.56,,8.6,,75.5,13.5,,11.5,
299,BOGOTA,CO,GNIP - Monthly,4.7,-74.166667,2565,15/09/2017,Precipitation,,,,,,,,,,,,
300,BOGOTA,CO,GNIP - Monthly,4.7,-74.166667,2565,15/09/2019,Precipitation,,-45.5,-6.95,2.45,,10.1,,30.8,14.3,,14.3,
301,BOGOTA,CO,GNIP - Monthly,4.7,-74.166667,2565,15/10/2017,Precipitation,,-116.5,-15.65,1.89,,8.7,,,,,,
302,BOGOTA,CO,GNIP - Monthly,4.7,-74.166667,2565,15/11/2017,Precipitation,,-104.5,-14.72,1.9,,13.26,,,,,,
303,BOGOTA,CO,GNIP - Monthly,4.7,-74.166667,2565,15/12/2017,Precipitation,,-13.6,-1.68,,,-0.16,,,,,,
304,BOGOTA,CO,GNIP - Monthly,4.7,-74.166667,2565,15/01/2018,Precipitation,,,,,,,,,,,,
305,BOGOTA,CO,GNIP - Monthly,4.7,-74.166667,2565,15/02/2018,Precipitation,,,,,,,,,,,,
306,BOGOTA,CO,GNIP - Monthly,4.7,-74.166667,2565,15/03/2018,Precipitation,,,,,,,,,,,,
307,BOGOTA,CO,GNIP - Monthly,4.7,-74.166667,2565,15/04/2018,Precipitation,,,,,,,,,,,,
308,BOGOTA,CO,GNIP - Monthly,4.7,-74.166667,2565,15/05/2018,Precipitation,,,,,,,,,,,,
309,BOGOTA,CO,GNIP - Monthly,4.7,-74.166667,2565,15/06/2018,Precipitation,,-89.9,-11.98,1.35,,5.94,,34.6,13.9,,11.6,
310,BOGOTA,CO,GNIP - Monthly,4.7,-74.166667,2565,15/07/2018,Precipitation,,-85.1,-11.14,1.92,,4.02,,43.6,13.9,,11.3,
311,BOGOTA,CO,GNIP - Monthly,4.7,-74.166667,2565,15/08/2018,Precipitation,,-61.7,-8.64,3.24,,7.42,,36.8,13.6,,10.4,
312,BOGOTA,CO,GNIP - Monthly,4.7,-74.166667,2565,15/09/2018,Precipitation,,-31.3,-5.46,2.55,,12.38,,39.3,13.9,,11.3,
313,BOGOTA,CO,GNIP - Monthly,4.7,-74.166667,2565,15/10/2018,Precipitation,,-78.6,-11.14,2.04,,10.52,,70.9,14.2,,16.2,
314,BOGOTA,CO,GNIP - Monthly,4.7,-74.166667,2565,15/11/2018,Precipitation,,-55.7,-8.34,1.79,,11.02,,105,14.3,,12.5,
315,BOGOTA,CO,GNIP - Monthly,4.7,-74.166667,2565,15/12/2018,Precipitation,,-68.9,-10.07,1.73,,11.66,,52,13.2,,12.4,
316,BOGOTA,CO,GNIP - Monthly,4.7,-74.166667,2565,15/01/2019,Precipitation,,-10.3,-3.42,1.59,,17.06,,25.8,13.9,,11.1,
317,BOGOTA,CO,GNIP - Monthly,4.7,-74.166667,2565,15/02/2019,Precipitation,,-28.6,-5.15,1.6,,12.6,,68.4,14.6,,12,
318,BOGOTA,CO,GNIP - Monthly,4.7,-74.166667,2565,15/03/2019,Precipitation,,-27.2,-5.31,1.63,,15.28,,110.4,14.8,,12.6,
319,BOGOTA,CO,GNIP - Monthly,4.7,-74.166667,2565,15/04/2019,Precipitation,,-71.8,-10.53,1.74,,12.44,,183,14.8,,17.1,
320,BOGOTA,CO,GNIP - Monthly,4.7,-74.166667,2565,15/05/2019,Precipitation,,-105.3,-14,1.66,,6.7,,89.4,14.5,,12.5,
321,BOGOTA,CO,GNIP - Monthly,4.7,-74.166667,2565,15/06/2019,Precipitation,,-108,-14.58,1.53,,8.64,,86.5,14.4,,11.9,
322,BOGOTA,CO,GNIP - Monthly,4.7,-74.166667,2565,15/07/2019,Precipitation,,-79.1,-10.66,1.86,,6.18,,20.9,14,,10.9,
323,BOGOTA,CO,GNIP - Monthly,4.7,-74.166667,2565,15/08/2019,Precipitation,,-62.8,-8.61,1.91,,6.08,,30.9,13.8,,10.8,
324,BOGOTA,CO,GNIP - Monthly,4.7,-74.166667,2565,15/02/2013,Precipitation,,,,,,,,128.8,13.9,,12,
325,BOGOTA,CO,GNIP - Monthly,4.7,-74.166667,2565,15/01/2013,Precipitation,,,,,,,,21.9,13.5,,11.2,
326,BOGOTA,CO,GNIP - Monthly,4.7,-74.166667,2565,15/12/2012,Precipitation,,,,,,,,34.3,13.3,,11.5,
327,BOGOTA,CO,GNIP - Monthly,4.7,-74.166667,2565,15/04/2006,Precipitation,,-64.43,-9.34,1.9,,10.29,,148.1,12.7,,15.2,
328,BOGOTA,CO,GNIP - Monthly,4.7,-74.166667,2565,15/06/2006,Precipitation,,,,,,,,118.4,13.3,,12.7,
329,BOGOTA,CO,GNIP - Monthly,4.7,-74.166667,2565,15/07/2006,Precipitation,,,,,,,,16.5,13.3,,11.6,
330,BOGOTA,CO,GNIP - Monthly,4.7,-74.166667,2565,15/08/2006,Precipitation,,,,,,,,22.7,13.4,,11.6,
331,BOGOTA,CO,GNIP - Monthly,4.7,-74.166667,2565,15/09/2006,Precipitation,,,,,,,,25.1,13.2,,11.5,
332,BOGOTA,CO,GNIP - Monthly,4.7,-74.166667,2565,15/10/2006,Precipitation,,-86.39,-12.33,2.64,,12.25,,195.5,13.2,,12.9,
333,BOGOTA,CO,GNIP - Monthly,4.7,-74.166667,2565,15/11/2006,Precipitation,,-75.57,-10.98,2.37,,12.27,,91.1,13.1,,12.9,
334,BOGOTA,CO,GNIP - Monthly,4.7,-74.166667,2565,15/12/2006,Precipitation,,,,,,,,30.2,13.1,,12.6,
335,BOGOTA,CO,GNIP - Monthly,4.7,-74.166667,2565,15/01/2007,Precipitation,,,,,,,,7.4,13.3,,11.8,
336,BOGOTA,CO,GNIP - Monthly,4.7,-74.166667,2565,15/02/2007,Precipitation,,,,,,,,10.7,12.4,,10.1,
337,BOGOTA,CO,GNIP - Monthly,4.7,-74.166667,2565,15/03/2007,Precipitation,,,,,,,,62,13.3,,12.2,
338,BOGOTA,CO,GNIP - Monthly,4.7,-74.166667,2565,15/04/2007,Precipitation,,-115.98,-15.57,2.01,,8.58,,150.7,13.6,,13.5,
339,BOGOTA,CO,GNIP - Monthly,4.7,-74.166667,2565,15/05/2007,Precipitation,,-117.29,-15.56,2.23,,7.19,,130,13.3,,13.4,
340,BOGOTA,CO,GNIP - Monthly,4.7,-74.166667,2565,15/06/2007,Precipitation,,,,,,,,54,12.9,,12.1,
341,BOGOTA,CO,GNIP - Monthly,4.7,-74.166667,2565,15/07/2007,Precipitation,,-75.86,-10.58,2.78,,8.78,,55,13,,11.7,
342,BOGOTA,CO,GNIP - Monthly,4.7,-74.166667,2565,15/08/2007,Precipitation,,-60.28,-7.88,2.33,,2.76,,58,12.8,,12.4,
343,BOGOTA,CO,GNIP - Monthly,4.7,-74.166667,2565,15/09/2007,Precipitation,,,,,,,,18,12.9,,11.8,
344,BOGOTA,CO,GNIP - Monthly,4.7,-74.166667,2565,15/10/2007,Precipitation,,-83.82,-12.1,2.03,,12.98,,200,12.7,,12.8,
345,BOGOTA,CO,GNIP - Monthly,4.7,-74.166667,2565,15/11/2007,Precipitation,,-58.67,-8.59,2.51,,10.05,,117,12.8,,12.5,
346,BOGOTA,CO,GNIP - Monthly,4.7,-74.166667,2565,15/12/2007,Precipitation,,-53.61,-8.25,1.76,,12.39,,82,12.5,,12.8,
347,BOGOTA,CO,GNIP - Monthly,4.7,-74.166667,2565,15/01/2008,Precipitation,,,,,,,,30.8,12.5,,12.3,
348,BOGOTA,CO,GNIP - Monthly,4.7,-74.166667,2565,15/02/2008,Precipitation,,-37.32,-6.44,2.34,,14.2,,84.6,12.6,,12.2,
349,BOGOTA,CO,GNIP - Monthly,4.7,-74.166667,2565,15/03/2008,Precipitation,,-17.65,-3.75,2.5,,12.35,,93.8,12.6,,15.6,
350,BOGOTA,CO,GNIP - Monthly,4.7,-74.166667,2565,15/04/2008,Precipitation,,-53.14,-8.45,1.85,,14.46,,112.8,13,,12.9,
351,BOGOTA,CO,GNIP - Monthly,4.7,-74.166667,2565,15/05/2006,Precipitation,,-118.47,-16.25,2.73,,11.53,,191.9,13.3,,13,
352,BOGOTA,CO,GNIP - Monthly,4.7,-74.166667,2565,15/03/2006,Precipitation,H3 fixed from 9.09+/-0.48 to 1.47+/-0.17. 2021-07-22.,-29.66,-5.42,1.47,,13.7,,286.6,12.9,,12.8,
353,BOGOTA,CO,GNIP - Monthly,4.7,-74.166667,2565,15/06/2008,Precipitation,,-98.34,-13.1,1.88,,6.46,,119.5,12.9,,12.8,
354,BOGOTA,CO,GNIP - Monthly,4.7,-74.166667,2565,15/02/2006,Precipitation,,,,,,,,31.7,13.3,,12.2,
355,BOGOTA,CO,GNIP - Monthly,4.7,-74.166667,2565,15/03/2004,Precipitation,,-30.5,-5.2,2.19,,11.1,,40.8,13.4,,11.8,
356,BOGOTA,CO,GNIP - Monthly,4.7,-74.166667,2565,15/04/2004,Precipitation,,-131,-17.75,2.11,,11,,197.7,13.2,,12.8,
357,BOGOTA,CO,GNIP - Monthly,4.7,-74.166667,2565,15/05/2004,Precipitation,,-126.9,-3.41,2.12,,-99.62,,101.4,13.5,,13,
358,BOGOTA,CO,GNIP - Monthly,4.7,-74.166667,2565,15/06/2004,Precipitation,,-96.5,-13.08,2.1,,8.14,,51.1,13,,11.4,
359,BOGOTA,CO,GNIP - Monthly,4.7,-74.166667,2565,15/07/2004,Precipitation,,-72.55,-10.82,2.41,,14.01,,51.3,12.5,,11.4,
360,BOGOTA,CO,GNIP - Monthly,4.7,-74.166667,2565,15/08/2004,Precipitation,,-53,-7.76,2.25,,9.08,,19.7,12.9,,11.3,
361,BOGOTA,CO,GNIP - Monthly,4.7,-74.166667,2565,15/09/2004,Precipitation,,-61.5,-9.19,2.6,,12.02,,59.2,12.5,,11.7,
362,BOGOTA,CO,GNIP - Monthly,4.7,-74.166667,2565,15/10/2004,Precipitation,,-68.2,-10.3,2.24,,14.2,,170,12.8,,12.7,
363,BOGOTA,CO,GNIP - Monthly,4.7,-74.166667,2565,15/11/2004,Precipitation,,-59.8,-8.8,2.39,,10.6,,119,13.3,,12.9,
